date,strategy_xs_r,MKT_Factor,Daily_IR,rebal
1999-10-31,-0.060837575762822366,0.0608375757628222,0.0043255616438356,True
1999-11-30,0.04358477156205613,0.043584771562056,0.0043405479452054,True
1999-12-31,0.027052944272108553,0.0270529442721085,0.0045574246575342,True
2000-01-31,-0.06317020659719938,-0.0631702065971995,0.0047773972602739,True
2000-02-29,0.021432030560359645,-0.0214320305603599,0.0045939178082191,True
2000-03-31,-0.1193791244046265,0.1193791244046264,0.0049948219178082,True
2000-04-30,-0.06753363617145997,-0.06753363617146,0.004777808219178,True
2000-05-31,0.06535308789479763,-0.0653530878947978,0.0049141369863013,True
2000-06-30,-0.05716309521424971,0.0571630952142495,0.0047991780821917,True
2000-07-31,-0.020491979466663944,-0.0204919794666639,0.0052513150684931,True
2000-08-31,-0.06167512345258879,0.0616751234525886,0.0053413424657534,True
2000-09-30,-0.03671203904870547,-0.0367120390487056,0.0050605479452054,True
2000-10-31,0.04825235028051504,-0.048252350280515,0.0053668219178082,True
2000-11-30,0.04235313371973297,-0.042353133719733,0.0052191780821917,True
2000-12-31,0.01361207132841552,-0.0136120713284156,0.0049846301369863,True
2001-01-31,-0.01625759045181477,0.0162575904518147,0.0043892602739726,True
2001-02-28,-0.08055733532538616,-0.0805573353253862,0.0037573698630136,True
2001-03-31,0.09473115160885263,-0.094731151608853,0.0036359178082191,True
2001-04-30,-0.09203636172132301,0.0920363617213231,0.003157808219178,True
2001-05-31,0.02171584381695382,0.0217158438169538,0.0031356712328767,True
2001-06-30,-0.043158504349423546,-0.0431585043494236,0.0028397260273972,True
2001-07-31,0.015818620866848574,-0.0158186208668485,0.0030176164383561,True
2001-08-31,0.012672957147692985,-0.0126729571476928,0.0029131506849315,True
2001-09-30,0.11212026988394454,-0.1121202698839446,0.0019487671232876,True
2001-10-31,-0.05708475666917579,0.0570847566691759,0.0018345205479452,True
2001-11-30,0.03571722022650713,0.0357172202265071,0.0016372602739726,True
2001-12-31,0.013514895667939047,0.0135148956679389,0.0014565753424657,True
2002-01-31,-0.022540189677492085,-0.0225401896774922,0.0014608219178082,True
2002-02-28,0.030994852815402357,-0.0309948528154023,0.0013470684931506,True
2002-03-31,-0.05310999522668323,0.053109995226683,0.0015347123287671,True
2002-04-30,-0.05012725134782155,-0.0501272513478217,0.0014391780821917,True
2002-05-31,-0.00582901316465529,0.0058290131646551,0.0014871506849315,True
2002-06-30,-0.0846325684029188,-0.0846325684029188,0.0013972602739726,True
2002-07-31,0.12630733171163752,-0.1263073317116374,0.0014387397260273,True
2002-08-31,-0.09889427127962845,0.0988942712796282,0.0014090136986301,True
2002-09-30,-0.10795247166741881,-0.1079524716674188,0.001346301369863,True
2002-10-31,-0.07121608510380965,0.0712160851038097,0.0013996712328767,True
2002-11-30,0.02779792045462441,0.0277979204546243,0.001005205479452,True
2002-12-31,-0.04868542471383034,-0.0486854247138304,0.0009953972602739,True
2003-01-31,0.016847286032964766,-0.0168472860329646,0.0009784109589041,True
2003-02-28,0.0152145326426358,-0.0152145326426359,0.0009228493150684,True
2003-03-31,-0.016953570276252553,0.0169535702762527,0.0009911506849315,True
2003-04-30,0.03660657004906189,0.0366065700490617,0.0009427397260273,True
2003-05-31,0.047594083206708604,0.0475940832067086,0.0009172602739726,True
2003-06-30,0.044299750023680445,0.0442997500236804,0.0007158904109589,True
2003-07-31,0.021032556769299337,0.0210325567692992,0.0007873150684931,True
2003-08-31,0.011033521853670524,0.0110335218536705,0.0008306301369863,True
2003-09-30,-0.007369277695547249,-0.0073692776955473,0.0007791780821917,True
2003-10-31,-0.03407374402469282,0.0340737440246926,0.0008093972602739,True
2003-11-30,0.03570876860947752,0.0357087686094774,0.0007701369863013,True
2003-12-31,0.03132722616615778,0.0313272261661577,0.0007397534246575,True
2004-01-31,0.03881382697278345,0.0388138269727834,0.0007397534246575,True
2004-02-29,0.011945217796881192,0.0119452177968811,0.000753205479452,True
2004-03-31,-0.027726617262138858,-0.027726617262139,0.000795808219178,True
2004-04-30,-0.026290258263797845,0.0262902582637977,0.0007873972602739,True
2004-05-31,-0.01563278426066847,-0.0156327842606686,0.0009002739726027,True
2004-06-30,-0.011621907280493919,0.0116219072804939,0.0010520547945205,True
2004-07-31,-0.04446819424294844,-0.0444681942429484,0.0011346849315068,True
2004-08-31,-0.02163767618722301,0.0216376761872229,0.0013053972602739,True
2004-09-30,-0.0009435576550779058,-0.000943557655078,0.0014054794520547,True
2004-10-31,0.016226152790665933,0.0162261527906659,0.001608602739726,True
2004-11-30,0.04717408606130282,0.0471740860613027,0.0017802739726027,True
2004-12-31,0.027945416071356862,0.0279454160713568,0.0018650958904109,True
2005-01-31,-0.026648286472663044,-0.026648286472663,0.0020655342465753,True
2005-02-28,-0.03212341298964584,0.032123412989646,0.0020505205479452,True
2005-03-31,-0.032154887901000066,-0.0321548879010002,0.0024010136986301,True
2005-04-30,0.013840492060656266,-0.0138404920606564,0.0023531506849315,True
2005-05-31,-0.04134207578253687,0.0413420757825369,0.00248,True
2005-06-30,-0.0048077525651668415,-0.0048077525651669,0.0025101369863013,True
2005-07-31,-0.037232405455531484,0.0372324054555314,0.0028783287671232,True
2005-08-31,-0.025233593280098707,-0.0252335932800987,0.0029785479452054,True
2005-09-30,-0.005588181988762916,0.0055881819887627,0.0028356164383561,True
2005-10-31,-0.014236756853145105,-0.0142367568531451,0.0032936438356164,True
2005-11-30,-0.05496297133130942,0.0549629713313092,0.0032342465753424,True
2005-12-31,-0.00028607819411135497,-0.0002860781941113,0.0033811232876712,True
2006-01-31,0.01283112834129439,0.0128311283412943,0.0037548219178082,True
2006-02-28,0.002001284153140436,0.0020012841531403,0.0035103561643835,True
2006-03-31,0.008220837520373227,0.0082208375203732,0.0039306301369863,True
2006-04-30,0.003179053791411715,0.0031790537914116,0.0039106849315068,True
2006-05-31,-0.02615721665830162,-0.0261572166583016,0.004088602739726,True
2006-06-30,0.028829465884439024,-0.0288294658844391,0.0040167123287671,True
2006-07-31,-0.024086197478830312,0.02408619747883,0.0042924383561643,True
2006-08-31,0.008821097811953112,0.008821097811953,0.0043102739726027,True
2006-09-30,0.012809069189892778,0.0128090691898927,0.0040167123287671,True
2006-10-31,0.04541032285560041,0.0454103228556003,0.0043230136986301,True
2006-11-30,0.02151838832129231,0.0215183883212922,0.004132602739726,True
2006-12-31,0.0077541169081273556,0.0077541169081272,0.0042295890410958,True
2007-01-31,0.006275511266987069,0.006275511266987,0.0043493424657534,True
2007-02-28,0.02106914503889814,0.0210691450388981,0.0039644931506849,True
2007-03-31,-0.013309208246815214,-0.0133092082468152,0.0042703561643835,True
2007-04-30,-0.034136506317927404,0.0341365063179271,0.0040380821917808,True
2007-05-31,0.007692340474880668,0.0076923404748806,0.0041285205479452,True
2007-06-30,-0.010011709294338709,-0.0100117092943388,0.0038482191780821,True
2007-07-31,0.0312883844859463,-0.0312883844859465,0.0041047397260273,True
2007-08-31,-0.015669264612905215,0.0156692646129053,0.0033352602739726,True
2007-09-30,0.032503577696267764,0.0325035776962677,0.0030180821917808,True
2007-10-31,0.008336974110924395,0.0083369741109243,0.0033250684931506,True
2007-11-30,-0.06123508763184577,-0.0612350876318458,0.0025545205479452,True
2007-12-31,-0.02615451292662215,0.0261545129266219,0.0026269315068493,True
2008-01-31,-0.09702600393768998,-0.0970260039376901,0.0018701917808219,True
2008-02-29,-0.01869568930924692,0.0186956893092468,0.0017169589041095,True
2008-03-31,-0.026805891884374548,-0.0268058918843747,0.0010956164383561,True
2008-04-30,-0.06084906378905303,0.0608490637890531,0.0011235616438356,True
2008-05-31,-0.012107541618444621,-0.0121075416184446,0.0015780273972602,True
2008-06-30,0.06259959265780954,-0.0625995926578096,0.0013471232876712,True
2008-07-31,0.017855336607488035,-0.0178553366074882,0.0014786575342465,True
2008-08-31,-0.02129010049086684,0.0212901004908666,0.0014659178082191,True
2008-09-30,-0.05599708828166255,-0.0559970882816626,0.0006928767123287,True
2008-10-31,0.2799205662178423,-0.2799205662178423,0.0007465479452054,True
2008-11-30,-0.021680360913972564,0.0216803609139726,2.9589041095890407e-05,True
2008-12-31,-0.017905738210398807,-0.0179057382103989,1.6986301369863014e-05,True
2009-01-31,0.041063920318459166,-0.041063920318459,8.578082191780824e-05,True
2009-02-28,0.06990285172190139,-0.0699028517219013,0.0002101917808219,True
2009-03-31,-0.058783018470750244,0.0587830184707502,0.0001163561643835,True
2009-04-30,0.06593171657350862,0.0659317165735086,8.712328767123288e-05,True
2009-05-31,0.06309010288982657,0.0630901028898265,0.0001163561643835,True
2009-06-30,4.844839780602516e-05,4.844839780601969e-05,0.0001545205479452,True
2009-07-31,0.06987839521546772,0.0698783952154677,0.0001596712328767,True
2009-08-31,0.05074529019189481,0.0507452901918947,0.000118904109589,True
2009-09-30,0.01919574419676177,0.0191957441967617,8.301369863013699e-05,True
2009-10-31,0.036662214968625956,0.0366622149686259,5.1808219178082194e-05,True
2009-11-30,0.009443643938150647,0.0094436439381506,2.301369863013699e-05,True
2009-12-31,0.03808622367092977,0.0380862236709297,4.0767123287671235e-05,True
2010-01-31,-0.042615945954191034,-0.042615945954191,6.454794520547944e-05,True
2010-02-28,-0.03338347570574061,0.0333834757057404,9.512328767123288e-05,True
2010-03-31,0.0571784269558551,0.057178426955855,0.000118904109589,True
2010-04-30,0.0463767157237992,0.0463767157237991,0.0001290410958904,True
2010-05-31,-0.10254560429553745,-0.1025456042955376,0.0001375890410958,True
2010-06-30,0.008964957388127583,-0.0089649573881278,0.0001101369863013,True
2010-07-31,-0.02643325987438163,0.0264332598743817,0.0001290958904109,True
2010-08-31,-0.030771388442375373,-0.0307713884423755,0.0001248493150684,True
2010-09-30,-0.08007154932738696,0.0800715493273868,0.0001208219178082,True
2010-10-31,0.035031143593661454,0.0350311435936613,0.0001010684931506,True
2010-11-30,0.008520025900508776,0.0085200259005087,0.000131506849315,True
2010-12-31,0.05474048706102002,0.0547404870610199,0.0001163561643835,True
2011-01-31,0.016281455891429816,0.0162814558914297,0.0001248493150684,True
2011-02-28,0.03559555889730505,0.035595558897305,0.0001012602739726,True
2011-03-31,-0.002450512075997612,-0.0024505120759976,7.558904109589041e-05,True
2011-04-30,-0.02193834339728622,0.0219383433972861,4.602739726027398e-05,True
2011-05-31,-0.0008677419572101445,-0.0008677419572102,3.906849315068493e-05,True
2011-06-30,0.045922751384700956,-0.0459227513847008,1.4794520547945204e-05,True
2011-07-31,-0.01867541425255972,0.0186754142525598,8.408219178082191e-05,True
2011-08-31,-0.08911968450825512,-0.0891196845082551,4.246575342465754e-06,True
2011-09-30,0.033351985888284,-0.033351985888284,4.109589041095891e-06,True
2011-10-31,-0.13089344389531973,0.1308934438953198,8.493150684931507e-06,True
2011-11-30,-0.09449691896354384,-0.0944969189635439,1.6438356164383563e-05,True
2011-12-31,-0.09048715845642397,0.0904871584564239,1.6986301369863014e-06,True
2012-01-31,0.044370987028217804,0.0443709870282178,4.9260273972602735e-05,True
2012-02-29,0.04019650562193494,0.0401965056219349,7.865753424657534e-05,True
2012-03-31,0.021961903052177396,0.0219619030521773,6.454794520547944e-05,True
2012-04-30,0.0072047529485246104,0.0072047529485246,7.47945205479452e-05,True
2012-05-31,-0.05876003388170498,-0.058760033881705,7.304109589041096e-05,True
2012-06-30,-0.009532568389525726,0.0095325683895258,6.657534246575343e-05,True
2012-07-31,0.04072607090671021,0.0407260709067102,9.002739726027398e-05,True
2012-08-31,0.018201000928093822,0.0182010009280938,8.408219178082191e-05,True
2012-09-30,0.021920751801298585,0.0219207518012985,7.726027397260273e-05,True
2012-10-31,-0.016647360090380574,-0.0166473600903805,9.512328767123288e-05,True
2012-11-30,-0.001310610866076435,0.0013106108660766,7.726027397260273e-05,True
2012-12-31,-0.001981529025970565,-0.0019815290259705,8.493150684931507e-06,True
2013-01-31,-0.07791624572859777,0.0779162457285978,6.454794520547944e-05,True
2013-02-28,0.010105125687715393,0.0101051256877153,9.742465753424658e-05,True
2013-03-31,0.0376869774537707,0.0376869774537707,6.0301369863013694e-05,True
2013-04-30,0.010731515135093133,0.0107315151350931,4.356164383561644e-05,True
2013-05-31,0.040823947647984936,0.0408239476479849,3.652054794520548e-05,True
2013-06-30,-0.026295730651701515,-0.0262957306517015,2.876712328767124e-05,True
2013-07-31,-0.054650878067885315,0.0546508780678854,1.6986301369863014e-05,True
2013-08-31,-0.014551099741810142,-0.0145510997418101,2.547945205479452e-05,True
2013-09-30,-0.02210013152395518,0.0221001315239554,1.6438356164383563e-05,True
2013-10-31,0.04252713631576699,0.0425271363157669,2.972602739726028e-05,True
2013-11-30,0.019822250083237524,0.0198222500832375,6.246575342465752e-05,True
2013-12-31,0.022310256611623544,0.0223102566116235,5.605479452054794e-05,True
2014-01-31,-0.022968908713397816,-0.0229689087133978,3.906849315068493e-05,True
2014-02-28,-0.02960906619591622,0.0296090661959163,3.145205479452055e-05,True
2014-03-31,0.010550701047950101,0.0105507010479501,3.482191780821917e-05,True
2014-04-30,0.0035333156081462087,0.0035333156081462,1.2328767123287673e-05,True
2014-05-31,0.021569576120455396,0.0215695761204553,2.802739726027397e-05,True
2014-06-30,0.03380440885620104,0.033804408856201,2.301369863013699e-05,True
2014-07-31,0.007923527906354848,0.0079235279063548,2.547945205479452e-05,True
2014-08-31,0.01660499669314971,0.0166049966931497,2.1232876712328768e-05,True
2014-09-30,-0.01285847392493072,-0.0128584739249308,1.0684931506849316e-05,True
2014-10-31,0.005600561898964105,-0.0056005618989639,8.493150684931507e-06,True
2014-11-30,-0.0527523619441727,0.0527523619441728,1.0684931506849316e-05,True
2014-12-31,0.010878775057124439,0.0108787750571244,4.246575342465754e-06,True
2015-01-31,-0.011099910600613827,-0.0110999106006138,1.5287671232876713e-05,True
2015-02-28,-0.029282804136533513,0.0292828041365337,1.1506849315068493e-05,True
2015-03-31,-0.018314976670241505,-0.0183149766702416,3.227397260273972e-05,True
2015-04-30,-0.026683927536728658,0.0266839275367288,1.6438356164383563e-05,True
2015-05-31,-0.004783901595419184,-0.0047839015954191,2.547945205479452e-06,True
2015-06-30,0.0029379363851926577,-0.0029379363851928,4.109589041095891e-06,True
2015-07-31,0.007944398939484851,-0.007944398939485,3.227397260273972e-05,True
2015-08-31,0.040895149451646254,-0.0408951494516463,4.9260273972602735e-05,True
2015-09-30,0.027833457617678574,-0.0278334576176784,-1.0684931506849316e-05,True
2015-10-31,-0.06806719555085003,0.06806719555085,6.794520547945206e-06,True
2015-11-30,0.006622452760468876,0.0066224527604688,0.0001421917808219,True
2015-12-31,-0.012048682662090152,-0.0120486826620901,0.0001707123287671,True
2016-01-31,0.05763769854834369,-0.0576376985483439,0.0002675342465753,True
2016-02-29,-0.004884390591099105,0.004884390591099,0.0002526575342465,True
2016-03-31,0.046092545247120045,0.0460925452471199,0.0002479999999999,True
2016-04-30,0.02974574424495944,0.0297457442449594,0.0001939726027397,True
2016-05-31,0.0067371255101852595,0.0067371255101852,0.0002692328767123,True
2016-06-30,-0.02379063777830612,-0.0237906377783061,0.0002128767123287,True
2016-07-31,-0.0673750808224381,0.0673750808224379,0.0002199726027397,True
2016-08-31,-0.002938617902468547,-0.0029386179024687,0.0002777260273972,True
2016-09-30,-0.0006031331428487487,0.0006031331428485,0.0001520547945205,True
2016-10-31,-0.020772844817587306,-0.0207728448175873,0.0002454520547945,True
2016-11-30,-0.03969928544484526,0.0396992854448452,0.000412602739726,True
2016-12-31,0.021904906314214156,0.0219049063142141,0.0004416438356164,True
2017-01-31,0.017754062076212572,0.0177540620762125,0.0004373972602739,True
2017-02-28,0.033193459736284875,0.0331934597362847,0.0003950684931506,True
2017-03-31,-0.01087787747910063,-0.0108778774791006,0.0006531232876712,True
2017-04-30,-0.018549791046456605,0.0185497910464568,0.00066,True
2017-05-31,0.012826387792163633,0.0128263877921635,0.000794109589041,True
2017-06-30,0.009759343797874668,0.0097593437978745,0.0007873972602739,True
2017-07-31,0.013474308596914506,0.0134743085969145,0.0009172602739726,True
2017-08-31,-0.0116198388569745,-0.0116198388569745,0.0008671506849315,True
2017-09-30,-0.022642270795617724,0.0226422707956177,0.0008457534246575,True
2017-10-31,0.027762393012280076,0.02776239301228,0.0009342465753424,True
2017-11-30,0.011415649629286912,0.0114156496292868,0.0010446575342465,True
2017-12-31,0.026558363658909054,0.0265583636589089,0.0011813972602739,True
2018-01-31,0.06942988993134665,0.0694298899313465,0.0012077260273972,True
2018-02-28,-0.04532419061467498,-0.045324190614675,0.0012611506849315,True
2018-03-31,0.05416925309793267,-0.0541692530979328,0.0014676164383561,True
2018-04-30,-0.028549297875549835,0.0285492978755499,0.0014901369863013,True
2018-05-31,0.0181442604597239,0.0181442604597238,0.0016111506849315,True
2018-06-30,0.015723363751974057,0.015723363751974,0.0015739726027397,True
2018-07-31,0.01931064048572314,0.019310640485723,0.0016918356164383,True
2018-08-31,0.021036467868481297,0.0210364678684812,0.0017784657534246,True
2018-09-30,0.009342308056122352,0.0093423080561222,0.0018073972602739,True
2018-10-31,-0.08753441131406635,-0.0875344113140664,0.0019763561643835,True
2018-11-30,0.006961510778443661,-0.0069615107784439,0.0019758904109589,True
2018-12-31,0.05896611620954982,-0.0589661162095498,0.0020239178082191,True
2019-01-31,-0.0746867673804137,0.0746867673804136,0.0020239178082191,True
2019-02-28,0.05089050023726944,0.0508905002372694,0.0018794520547945,True
2019-03-31,0.013385418232420036,0.0133854182324199,0.0020383561643835,True
2019-04-30,0.034088509950126286,0.0340885099501262,0.001991506849315,True
2019-05-31,-0.03512291079176077,-0.0351229107917609,0.0019992876712328,True
2019-06-30,-0.039510375382616106,0.0395103753826159,0.0017260273972602,True
2019-07-31,0.029777873869882017,0.0297778738698819,0.0017988493150684,True
2019-08-31,-0.05696852572674107,-0.0569685257267412,0.0016680547945205,True
2019-09-30,-0.0344443816176719,0.0344443816176716,0.0014769863013698,True
2019-10-31,0.01937364589641527,0.0193736458964152,0.0014217534246575,True
2019-11-30,0.026315087778425353,0.0263150877784252,0.0013060273972602,True
2019-12-31,0.040528551683994926,0.0405285516839948,0.0013283287671232,True
2020-01-31,0.01845321732582775,0.0184532173258277,0.001300301369863,True
2020-02-29,0.01653792734642741,0.0165379273464273,0.0012386575342465,True
2020-03-31,-0.24469569699645383,-0.2446956969964538,1.273972602739726e-05,True
2020-04-30,-0.1185224866083806,0.1185224866083803,0.0001002739726027,True
2020-05-31,0.0835366438089227,0.0835366438089226,0.000120602739726,True
2020-06-30,-0.0069556316718920085,-0.006955631671892,0.0001191780821917,True
2020-07-31,-0.07066982765130501,0.0706698276513048,9.257534246575344e-05,True
2020-08-31,0.09342173708056799,0.0934217370805679,8.832876712328766e-05,True
2020-09-30,-0.055094077496767056,-0.055094077496767,8.301369863013699e-05,True
2020-10-31,-0.056097428073690045,0.0560974280736901,7.983561643835617e-05,True
2020-11-30,0.06034904801805333,0.0603490480180533,6.657534246575343e-05,True
2020-12-31,0.028224593887576088,0.028224593887576,7.558904109589041e-05,True
2021-01-31,0.0033165833499577287,0.0033165833499577,4.9260273972602735e-05,True
2021-02-28,0.025768293748438555,0.0257682937484385,3.145205479452055e-05,True
2021-03-31,0.03143719262709916,0.0314371926270991,1.6986301369863014e-05,True
2021-04-30,0.05540317909017756,0.0554031790901775,1.6438356164383563e-05,True
2021-05-31,0.002637340231984405,0.0026373402319844,1.1041095890410958e-05,True
2021-06-30,0.023211219556699195,0.0232112195566991,4.356164383561644e-05,True
2021-07-31,0.025977144355986796,0.0259771443559867,4.331506849315068e-05,True
2021-08-31,0.02194847464812949,0.0219484746481294,4.501369863013699e-05,True
2021-09-30,-0.009633673840996088,-0.009633673840996,2.876712328767124e-05,True
2021-10-31,-0.03361314251505569,0.0336131425150556,4.9260273972602735e-05,True
2021-11-30,-0.006505507715273745,-0.0065055077152737,4.356164383561644e-05,True
2021-12-31,-0.020151741127823808,0.0201517411278238,6.0301369863013694e-05,True
2022-01-31,-0.07452866595532945,-0.0745286659553295,0.0001613698630136,True
2022-02-28,0.0039603000290527254,-0.0039603000290527,0.0002669589041095,True
2022-03-31,-0.03345320272718396,0.0334532027271837,0.0004569315068493,True
2022-04-30,-0.061572446388225295,-0.0615724463882253,0.0006805479452054,True
2022-05-31,0.0320630391774336,-0.0320630391774338,0.0009240547945205,True
2022-06-30,0.05940722511630588,-0.0594072251163057,0.0013865753424657,True
2022-07-31,-0.05583888720429816,0.0558388872042979,0.0020154246575342,True
2022-08-31,-0.015521680758940606,-0.0155216807589406,0.0024103561643835,True
2022-09-30,0.09280742639500256,-0.0928074263950027,0.0026260273972602,True
2022-10-31,-0.05503341158897063,0.0550334115889704,0.003466904109589,True
2022-11-30,0.027282887538102457,0.0272828875381023,0.0035383561643835,True
2024-05-31,0.001608685817847455,0.0016086858178474,0.0045735616438356,True
