date,CAPE,STP,M2,_OIL,MKT_Target,MKT_Return,lagged_MKT,Daily_IR,MKT_Factor
1996-11-30,0.05784366304258315,0.45699999999999985,0.09271416835713531,24.35,0.06757310486124046,0.06757310486124046,0.06757310486124046,0.004238630136986301,0.06333447472425416
1996-12-31,0.008343988446962936,0.5019999999999998,0.07369930056609375,25.23,0.01545180687858383,0.01545180687858383,0.01545180687858383,0.0043315068493150685,0.01112030002926876
1997-01-31,0.015338420656596075,0.6160000000000005,-0.017829686929637933,23.83,0.02433981822451048,0.02433981822451048,0.02433981822451048,0.004375671232876713,0.019964146991633767
1997-02-28,0.03381717748650459,0.5440000000000005,-0.015656757307802138,21.63,0.04380496586734961,0.04380496586734961,0.04380496586734961,0.003896219178082191,0.039908746689267416
1997-03-31,-0.044834267617782864,0.4980000000000002,-0.06370267772076055,20.7,-0.03423212066675241,-0.03423212066675241,-0.03423212066675241,0.0044979726027397264,-0.03873009326949214
1997-04-30,-0.01668531762671943,0.45199999999999996,0.02535741990590079,19.83,-0.009334183744211133,-0.009334183744211133,-0.009334183744211133,0.004344657534246575,-0.013678841278457709
1997-05-31,0.10069775296925121,0.5380000000000003,-0.00154127409637006,21.28,0.11216423508862294,0.11216423508862294,0.11216423508862294,0.004374821917808219,0.10778941317081472
1997-06-30,0.03605448359523189,0.4330000000000007,0.018011080145612368,19.48,0.04607438952566478,0.04607438952566478,0.04607438952566478,0.004209041095890411,0.04186534842977437
1997-07-31,0.05221315473309307,0.351,0.013909434298128964,19.65,0.061426302872816585,0.061426302872816585,0.061426302872816585,0.004429178082191781,0.056997124790624805
1997-08-31,-0.053084072362014734,0.44700000000000006,0.13128516403558432,19.63,-0.04247534852091128,-0.04247534852091128,-0.04247534852091128,0.0044164383561643835,-0.04689178687707567
1997-09-30,0.04115054397737028,0.2859999999999996,0.026587103263219003,20.88,0.05110176794219856,0.05110176794219856,0.05110176794219856,0.004045479452054794,0.04705628849014377
1997-10-31,-0.008728178863228742,0.24800000000000022,-0.00606608236121664,20.78,-0.0003243257852512116,-0.0003243257852512116,-0.0003243257852512116,0.004347643835616438,-0.00467196962086765
1997-11-30,0.014475235550809096,0.06299999999999972,-0.004982582725304496,19.18,0.02168280560724911,0.02168280560724911,0.02168280560724911,0.004257534246575343,0.017425271360673768
1997-12-31,-0.016193837574826286,0.07200000000000006,-0.031059179246704094,18.2,-0.011290514644591298,-0.011290514644591298,-0.011290514644591298,0.004543835616438356,-0.015834350261029653
1998-01-31,0.015183796493175805,0.28300000000000036,0.029315788788672137,15.63,0.02304854602795081,0.02304854602795081,0.02304854602795081,0.004357835616438356,0.018690710411512455
1998-02-28,0.06595860017666944,0.21699999999999964,0.08749352129434662,16.15,0.07620800013952711,0.07620800013952711,0.07620800013952711,0.00398827397260274,0.07221972616692438
1998-03-31,0.048526455106582045,0.05099999999999927,0.038504302293436155,16.78,0.05898129841506505,0.05898129841506505,0.05898129841506505,0.004375671232876713,0.05460562718218834
1998-04-30,0.001112671320453007,0.09700000000000042,0.035045889203611846,13.08,0.0082522897521633,0.0082522897521633,0.0082522897521633,0.0041169863013698635,0.004135303450793436
1998-05-31,-0.025421007439053955,0.05600000000000005,0.04144208434345176,15.2,-0.016855190313388224,-0.016855190313388224,-0.016855190313388224,0.004252520547945205,-0.02110771086133343
1998-06-30,0.03335912684232589,-0.06700000000000017,0.0061723036796101916,14.13,0.04066430718997127,0.04066430718997127,0.04066430718997127,0.0040980821917808215,0.03656622499819045
1998-07-31,-0.00034154351727755383,0.004999999999999893,0.0018794105573838316,13.78,0.005833855648232911,0.005833855648232911,0.005833855648232911,0.004305178082191781,0.0015286775660411298
1998-08-31,-0.1148476015726807,0.13099999999999934,-0.03970836365413488,13.5,-0.10164966851765811,-0.10164966851765811,-0.10164966851765811,0.004129369863013699,-0.1057790383806718
1998-09-30,0.00364824318259771,0.1200000000000001,0.07809438099045352,15.58,0.010215976161354057,0.010215976161354057,0.010215976161354057,0.0036846575342465745,0.006531318627107482
1998-10-31,0.03207811308332387,0.5390000000000006,0.06374181192362549,13.85,0.04065380880602287,0.04065380880602287,0.04065380880602287,0.003302986301369863,0.03735082250465301
1998-11-30,0.10380360338001582,0.18299999999999983,0.044467721700868434,11.18,0.11680259864992015,0.11680259864992015,0.11680259864992015,0.0037232876712328766,0.11307931097868727
1998-12-31,0.022910857920348082,0.10999999999999943,0.027259935086330067,10.98,0.027949659150498185,0.027949659150498185,0.027949659150498185,0.0038737260273972603,0.024075933123100926
1999-01-31,0.03100928041580353,0.04400000000000048,0.006145776560427141,12.75,0.04081008008978215,0.04081008008978215,0.04081008008978215,0.003776904109589041,0.03703317598019311
1999-02-28,-0.04158845769490016,0.1479999999999997,-0.03732265907786969,12.28,-0.03468770932379217,-0.03468770932379217,-0.03468770932379217,0.0035724931506849315,-0.038260202474477104
1999-03-31,0.03126033492769498,0.21999999999999975,-0.06307139907268233,16.18,0.04007392639178953,0.04007392639178953,0.04007392639178953,0.0038227671232876712,0.03625115926850186
1999-04-30,0.03884778050578719,0.23900000000000077,0.002184636711773269,18.23,0.052260567322337526,0.052260567322337526,0.052260567322337526,0.0036353424657534247,0.048625224856584104
1999-05-31,-0.03926509667793532,0.3099999999999996,-0.00458084001425485,16.83,-0.03298837705597457,-0.03298837705597457,-0.03298837705597457,0.003936575342465753,-0.036924952398440326
1999-06-30,-0.0022614433707364157,0.3310000000000004,0.0021129052824773176,18.08,0.0022868291434785526,0.0022868291434785526,0.0022868291434785526,0.00392958904109589,-0.0016427598976173378
1999-07-31,0.02373421397934994,0.29800000000000004,0.018552496064172974,20.48,0.03183087355404868,0.03183087355404868,0.03183087355404868,0.003919589041095891,0.027911284512952786
1999-08-31,-0.014328834564413917,0.28200000000000003,-0.02946503583921789,21.28,-0.005971857120766977,-0.005971857120766977,-0.005971857120766977,0.004220246575342466,-0.010192103696109442
1999-09-30,-0.06218147667478169,0.23299999999999965,-0.08269356189363553,25.38,-0.05130997234139867,-0.05130997234139867,-0.05130997234139867,0.00392958904109589,-0.055239561382494556
1999-10-31,0.055086645690868075,0.2160000000000002,-0.06519849837150993,21.75,0.06516313740665791,0.06516313740665791,0.06516313740665791,0.004325561643835617,0.060837575762822296
1999-11-30,0.04082003036414017,0.12899999999999956,-0.08088574269172666,27.28,0.04792531950726153,0.04792531950726153,0.04792531950726153,0.004340547945205479,0.043584771562056056
1999-12-31,0.025688375938409003,0.20699999999999985,-0.011538849487881198,25.63,0.03161036892964275,0.03161036892964275,0.03161036892964275,0.004557424657534247,0.027052944272108505
2000-01-31,-0.07000087154603385,0.09699999999999953,-0.0032035264287761933,27.23,-0.05839280933692559,-0.05839280933692559,-0.05839280933692559,0.004777397260273973,-0.06317020659719956
2000-02-29,-0.02876799448420586,0.041999999999999815,-0.04184770957711459,30.23,-0.016838112752140755,-0.016838112752140755,-0.016838112752140755,0.0045939178082191785,-0.021432030560359933
2000-03-31,0.10316981750281107,-0.41000000000000014,0.08871743131844356,27.93,0.1243739463224347,0.1243739463224347,0.1243739463224347,0.004994821917808219,0.11937912440462649
2000-04-30,-0.0720885452551463,-0.46699999999999964,0.08720943952279958,25.73,-0.06275582795228196,-0.06275582795228196,-0.06275582795228196,0.004777808219178082,-0.06753363617146005
2000-05-31,-0.06909471181194515,-0.36799999999999944,-0.1338987872121047,30.0,-0.06043895090849649,-0.06043895090849649,-0.06043895090849649,0.004914136986301369,-0.06535308789479786
2000-06-30,0.049384504412851804,-0.3490000000000002,-0.01987476764239471,34.65,0.06196227329644133,0.06196227329644133,0.06196227329644133,0.004799178082191781,0.057163095214249546
2000-07-31,-0.024413118960818547,-0.27700000000000014,-0.04338664606430109,28.18,-0.015240664398170845,-0.015240664398170845,-0.015240664398170845,0.00525131506849315,-0.020491979466663993
2000-08-31,0.059296939756964484,-0.31700000000000017,0.03808686924702842,32.83,0.0670164659183421,0.0670164659183421,0.0670164659183421,0.005341342465753425,0.061675123452588666
2000-09-30,-0.042963910065490385,-0.20699999999999985,0.06798887643108431,32.73,-0.031651491103500184,-0.031651491103500184,-0.031651491103500184,0.005060547945205479,-0.036712039048705666
2000-10-31,-0.05269496504079241,-0.23900000000000077,-0.03289760691338239,32.73,-0.04288552836270687,-0.04288552836270687,-0.04288552836270687,0.005366821917808218,-0.04825235028051509
2000-11-30,-0.04436820991172219,-0.2240000000000002,-0.03298999346471465,36.13,-0.037133955637541294,-0.037133955637541294,-0.037133955637541294,0.005219178082191781,-0.04235313371973307
2000-12-31,-0.015577294730904079,-0.05099999999999927,0.0558543441496826,26.83,-0.00862744119142933,-0.00862744119142933,-0.00862744119142933,0.004984630136986302,-0.013612071328415631
2001-01-31,0.00822586192203456,0.43900000000000006,0.0694140792515534,29.78,0.020646850725787314,0.020646850725787314,0.020646850725787314,0.004389260273972603,0.01625759045181471
2001-02-28,-0.08960602163074993,0.6239999999999997,0.0754516554570781,28.83,-0.07679996546237255,-0.07679996546237255,-0.07679996546237255,0.003757369863013698,-0.08055733532538625
2001-03-31,-0.10362660119352896,0.5800000000000001,0.07129649135446625,26.93,-0.09109523380063389,-0.09109523380063389,-0.09109523380063389,0.0036359178082191776,-0.09473115160885306
